-97.71154,-2.05046
-97.68954,0.46601
-97.66753,0.77522
-97.64553,-2.31318
-97.62352,1.78204
-97.60152,-2.46630
-97.57952,-1.82520
-97.55751,-1.29884
-97.53551,-0.22697
-97.51350,-0.40662
-97.49150,0.88488
-97.46949,-1.15234
-97.44749,-0.77252
-97.42549,-0.57145
-97.40348,-1.69474
-97.38148,-1.10506
-97.35947,-0.53905
-97.33747,-1.40845
-97.31546,-0.74783
-97.29346,-2.32895
-97.27145,-2.22074
-97.24945,1.18179
-97.22745,1.68171
-97.20544,-1.19849
-97.18344,2.05766
-97.16143,0.79552
-97.13943,1.94356
-97.11742,0.33440
-97.09542,-0.86575
-97.07341,-0.99424
-97.05141,-1.73148
-97.02941,-0.26809
-97.00740,-2.09718
-96.98540,1.08638
-96.96339,-2.87560
-96.94139,0.78969
-96.91938,-2.14046
-96.89738,-2.61519
-96.87538,1.06233
-96.85337,0.38785
-96.83137,1.69146
-96.80936,1.69643
-96.78736,0.76528
-96.76535,-2.43707
-96.74335,1.21532
-96.72134,1.35067
-96.69934,1.90822
-96.67734,1.97750
-96.65533,1.42401
-96.63333,-0.47016
-96.61132,-1.22074
-96.58932,1.87082
-96.56731,-0.65765
-96.54531,-1.86510
-96.52330,2.10330
-96.50130,2.05666
-96.47930,-0.88009
-96.45729,-2.11994
-96.43529,0.66575
-96.41328,-2.67399
-96.39128,1.06836
-96.36927,1.01593
-96.34727,-0.27341
-96.32527,-0.85878
-96.30326,1.83616
-96.28126,-2.23242
-96.25925,1.31710
-96.23725,1.52600
-96.21524,0.00323
-96.19324,0.78132
-96.17123,1.61074
-96.14923,-2.79279
-96.12723,-2.65734
-96.10522,0.25820
-96.08322,-1.00717
-96.06121,1.17072
-96.03921,1.32522
-96.01720,-2.13406
-95.99520,-1.25115
-95.97319,-0.42746
-95.95119,-0.50627
-95.92919,1.28898
-95.90718,1.82759
-95.88518,-2.49429
-95.86317,-2.57337
-95.84117,1.11538
-95.81916,-0.65197
-95.79716,-1.91297
-95.77516,0.83511
-95.75315,-0.76095
-95.73115,1.03872
-95.70914,-0.34470
-95.68714,0.26773
-95.66513,-1.08030
-95.64313,-1.60250
-95.62112,0.88142
-95.59912,-0.22771
-95.57712,0.16276
-95.55511,-1.89971
-95.53311,-0.40949
-95.51110,-0.46819
-95.48910,-2.04131
-95.46709,1.45489
-95.44509,1.70539
-95.42308,1.41131
-95.40108,-2.18532
-95.37908,1.85762
-95.35707,0.50851
-95.33507,-0.88183
-95.31306,0.15998
-95.29106,0.00894
-95.26905,-2.39018
-95.24705,-0.87324
-95.22505,-1.20130
-95.20304,-2.33834
-95.18104,1.27374
-95.15903,-0.55476
-95.13703,-1.47133
-95.11502,0.13758
-95.09302,-1.74435
-95.07101,0.28110
-95.04901,-1.90776
-95.02701,-2.40716
-95.00500,-2.37722
-94.98300,-1.97262
-94.96099,-1.20179
-94.93899,-2.50408
-94.91698,1.92057
-94.89498,-0.12452
-94.87297,-1.55286
-94.85097,-0.98503
-94.82897,0.87278
-94.80696,1.80491
-94.78496,1.29068
-94.76295,1.02110
-94.74095,-2.45703
-94.71894,0.90113
-94.69694,1.58670
-94.67493,-1.16908
-94.65293,-2.35857
-94.63093,-2.55741
-94.60892,0.83628
-94.58692,0.83353
-94.56491,-2.51122
-94.54291,-0.76788
-94.52090,-0.15328
-94.49890,-1.63555
-94.47690,0.81638
-94.45489,0.59369
-94.43289,-0.24637
-94.41088,2.11375
-94.38888,-2.34029
-94.36687,-0.49039
-94.34487,-0.64229
-94.32286,-1.43121
-94.30086,-1.91558
-94.27886,1.68963
-94.25685,-1.69553
-94.23485,-2.61524
-94.21284,-0.92762
-94.19084,-0.62771
-94.16883,-0.80269
-94.14683,-1.02248
-94.12482,-0.12603
-94.10282,1.49165
-94.08082,2.11148
-94.05881,-1.13043
-94.03681,0.66069
-94.01480,1.61116
-93.99280,1.33963
-93.97079,-1.88514
-93.94879,-2.13245
-93.92679,0.06657
-93.90478,-0.19146
-93.88278,1.66628
-93.86077,-0.90641
-93.83877,-1.83924
-93.81676,-2.06671
-93.79476,1.13467
-93.77275,-0.66954
-93.75075,1.84882
-93.72875,-1.61174
-93.70674,-2.59867
-93.68474,-0.53761
-93.66273,-2.56762
-93.64073,1.79043
-93.61872,0.55128
-93.59672,-1.01189
-93.57471,-1.52522
-93.55271,-1.14985
-93.53071,-0.98287
-93.50870,1.65384
-93.48670,-0.47861
-93.46469,0.03101
-93.44269,0.00309
-93.42068,-0.85771
-93.39868,-1.81270
-93.37668,-2.39271
-93.35467,-2.07896
-93.33267,-2.19246
-93.31066,-0.61301
-93.28866,-1.71760
-93.26665,-2.49370
-93.24465,-2.09165
-93.22264,-1.46836
-93.20064,-0.46059
-93.17864,-2.55622
-93.15663,-0.28494
-93.13463,-2.67635
-93.11262,0.99474
-93.09062,1.95860
-93.06861,0.60437
-93.04661,-2.15773
-93.02460,-0.36402
-93.00260,-1.14961
-92.98060,2.19159
-92.95859,-0.07776
-92.93659,0.14350
-92.91458,0.44633
-92.89258,-0.21805
-92.87057,-0.24356
-92.84857,-0.86107
-92.82657,1.96373
-92.80456,-2.39983
-92.78256,-1.95739
-92.76055,1.33179
-92.73855,-1.55572
-92.71654,-0.98383
-92.69454,1.80511
-92.67253,-1.62293
-92.65053,-1.00645
-92.62853,0.60993
-92.60652,-2.72220
-92.58452,0.87765
-92.56251,1.32461
-92.54051,-0.79904
-92.51850,1.97079
-92.49650,-1.93201
-92.47449,-2.58755
-92.45249,-1.01812
-92.43049,-2.44136
-92.40848,-2.06547
-92.38648,2.18341
-92.36447,1.65133
-92.34247,-1.08534
-92.32046,-0.43472
-92.29846,-1.08207
-92.27646,0.93232
-92.25445,-0.29548
-92.23245,1.67918
-92.21044,-0.46092
-92.18844,-0.62199
-92.16643,-0.35716
-92.14443,0.82766
-92.12242,-0.71126
-92.10042,1.69357
-92.07842,0.96035
-92.05641,0.28789
-92.03441,-1.80562
-92.01240,1.59116
-91.99040,1.70562
-91.96839,-1.66108
-91.94639,-2.45449
-91.92438,2.23212
-91.90238,-0.45976
-91.88038,1.43420
-91.85837,1.90969
-91.83637,-0.37060
-91.81436,-0.39831
-91.79236,-2.47342
-91.77035,-1.77196
-91.74835,-1.14187
-91.72635,-1.48247
-91.70434,0.55809
-91.68234,0.40024
-91.66033,-0.31179
-91.63833,-1.48857
-91.61632,-1.47175
-91.59432,-0.28425
-91.57231,-2.54972
-91.55031,-2.04347
-91.52831,-2.24484
-91.50630,0.10272
-91.48430,-0.89069
-91.46229,-2.16489
-91.44029,0.07264
-91.41828,-2.21117
-91.39628,0.91340
-91.37427,-2.66125
-91.35227,0.51275
-91.33027,1.09759
-91.30826,0.06353
-91.28626,0.43353
-91.26425,-1.33193
-91.24225,-1.02502
-91.22024,-0.40510
-91.19824,1.34296
-91.17624,-0.88946
-91.15423,-1.25598
-91.13223,1.68710
-91.11022,-0.70975
-91.08822,0.58163
-91.06621,-2.05345
-91.04421,-0.93455
-91.02220,-1.15214
-91.00020,0.04707
-90.97820,-2.16416
-90.95619,-0.36012
-90.93419,1.01323
-90.91218,-2.12884
-90.89018,0.50362
-90.86817,-0.12723
-90.84617,-0.70860
-90.82416,-1.00280
-90.80216,-2.14616
-90.78016,2.02168
-90.75815,-1.81137
-90.73615,-1.16827
-90.71414,1.34691
-90.69214,-2.37567
-90.67013,-0.86376
-90.64813,1.24578
-90.62613,0.35512
-90.60412,2.21571
-90.58212,-1.90196
-90.56011,-0.52531
-90.53811,1.70959
-90.51610,-0.62612
-90.49410,1.84986
-90.47209,-0.46918
-90.45009,-0.36630
-90.42809,0.41703
-90.40608,1.61731
-90.38408,-1.55914
-90.36207,-1.35103
-90.34007,1.48081
-90.31806,1.00307
-90.29606,-2.60196
-90.27405,-2.58224
-90.25205,1.32806
-90.23005,-0.94279
-90.20804,0.61868
-90.18604,1.24913
-90.16403,-2.13458
-90.14203,0.46917
-90.12002,0.63447
-90.09802,-1.66278
-90.07602,2.27259
-90.05401,-2.42769
-90.03201,1.64360
-90.01000,-1.08775
-89.98800,-0.01514
-89.96599,0.87130
-89.94399,2.00260
-89.92198,0.66580
-89.89998,2.24793
-89.87798,-1.09941
-89.85597,-0.09555
-89.83397,-2.68219
-89.81196,0.70325
-89.78996,2.14658
-89.76795,1.13434
-89.74595,-0.46876
-89.72394,1.49779
-89.70194,-1.00048
-89.67994,-1.87947
-89.65793,1.07292
-89.63593,-0.46244
-89.61392,1.95619
-89.59192,-2.45498
-89.56991,1.54693
-89.54791,-1.24633
-89.52591,0.92006
-89.50390,2.03055
-89.48190,-1.79338
-89.45989,1.08673
-89.43789,-1.55059
-89.41588,-1.36007
-89.39388,0.88762
-89.37187,-2.51464
-89.34987,-1.43502
-89.32787,2.13875
-89.30586,-1.27777
-89.28386,1.40373
-89.26185,1.43740
-89.23985,-2.48448
-89.21784,-0.29144
-89.19584,-2.30811
-89.17383,0.91847
-89.15183,-1.66868
-89.12983,-2.09865
-89.10782,-1.93179
-89.08582,-0.33039
-89.06381,1.72320
-89.04181,-1.72827
-89.01980,-1.24000
-88.99780,1.28715
-88.97580,-2.14989
-88.95379,1.45149
-88.93179,0.07406
-88.90978,-2.26724
-88.88778,-2.47380
-88.86577,-0.14983
-88.84377,1.41137
-88.82176,-0.62530
-88.79976,-2.37706
-88.77776,1.69222
-88.75575,1.91385
-88.73375,-1.64695
-88.71174,-2.38620
-88.68974,-0.72010
-88.66773,1.74816
-88.64573,-2.29688
-88.62372,2.06578
-88.60172,1.18315
-88.57972,-0.11629
-88.55771,2.03158
-88.53571,-2.30518
-88.51370,-0.41201
-88.49170,2.07114
-88.46969,2.12042
-88.44769,-1.82714
-88.42569,-2.48583
-88.40368,0.80969
-88.38168,0.56572
-88.35967,-0.42287
-88.33767,-1.22331
-88.31566,-0.68736
-88.29366,2.22250
-88.27165,-2.17551
-88.24965,-1.36817
-88.22765,-1.74594
-88.20564,1.58677
-88.18364,-0.84657
-88.16163,-1.04151
-88.13963,0.02826
-88.11762,-0.22213
-88.09562,-1.06877
-88.07361,0.15777
-88.05161,1.33086
-88.02961,-0.96286
-88.00760,-1.36301
-87.98560,-0.69575
-87.96359,-0.83834
-87.94159,1.84229
-87.91958,0.89262
-87.89758,-1.81891
-87.87558,2.20546
-87.85357,-1.70953
-87.83157,2.14165
-87.80956,-1.00057
-87.78756,-0.52027
-87.76555,1.87564
-87.74355,1.73964
-87.72154,0.13001
-87.69954,-0.34572
-87.67754,-1.81483
-87.65553,1.10373
-87.63353,-2.20896
-87.61152,-2.01974
-87.58952,1.51085
-87.56751,-1.07508
-87.54551,1.14650
-87.52350,-1.49574
-87.50150,-1.42143
-87.47950,0.25975
-87.45749,0.61132
-87.43549,0.59274
-87.41348,-1.44261
-87.39148,1.17712
-87.36947,2.16261
-87.34747,-0.28583
-87.32547,-0.52052
-87.30346,-1.61445
-87.28146,0.23615
-87.25945,-2.11414
-87.23745,-0.81289
-87.21544,-2.22337
-87.19344,-2.25689
-87.17143,0.62749
-87.14943,1.33081
-87.12743,1.77812
-87.10542,0.87977
-87.08342,-0.41417
-87.06141,-1.12316
-87.03941,0.58544
-87.01740,-2.33321
-86.99540,-2.45379
-86.97339,-2.51765
-86.95139,2.38961
-86.92939,2.11858
-86.90738,-1.14205
-86.88538,-0.44363
-86.86337,-1.90348
-86.84137,-0.32499
-86.81936,-2.46422
-86.79736,-0.70768
-86.77536,-0.84768
-86.75335,-0.84047
-86.73135,2.25826
-86.70934,-0.80672
-86.68734,0.42342
-86.66533,-0.53816
-86.64333,-1.44901
-86.62132,0.31602
-86.59932,-2.17146
-86.57732,-1.99327
-86.55531,-2.24134
-86.53331,-1.28424
-86.51130,-1.72850
-86.48930,1.42217
-86.46729,0.25438
-86.44529,1.60366
-86.42328,2.02746
-86.40128,-0.19986
-86.37928,-2.43030
-86.35727,-2.42300
-86.33527,1.52735
-86.31326,-1.78489
-86.29126,-0.28780
-86.26925,1.21175
-86.24725,-1.24882
-86.22525,1.93899
-86.20324,2.24499
-86.18124,0.61549
-86.15923,2.16569
-86.13723,-1.15343
-86.11522,1.39874
-86.09322,-2.26959
-86.07121,0.08579
-86.04921,-0.68291
-86.02721,-0.59728
-86.00520,1.80067
-85.98320,-0.86245
-85.96119,-1.19308
-85.93919,-1.19383
-85.91718,0.11064
-85.89518,0.36693
-85.87317,-0.85253
-85.85117,2.22898
-85.82917,-2.37989
-85.80716,0.12853
-85.78516,-1.98473
-85.76315,-0.76112
-85.74115,1.05087
-85.71914,-1.25826
-85.69714,-0.86523
-85.67514,-0.87925
-85.65313,-1.06484
-85.63113,2.36494
-85.60912,1.37682
-85.58712,-0.40573
-85.56511,-1.32177
-85.54311,1.92745
-85.52110,-0.48878
-85.49910,-1.59977
-85.47710,0.96088
-85.45509,-1.77558
-85.43309,-2.16836
-85.41108,-2.53557
-85.38908,-1.93944
-85.36707,-2.49599
-85.34507,1.62820
-85.32306,1.66429
-85.30106,-1.36043
-85.27906,2.28322
-85.25705,-1.01373
-85.23505,1.21824
-85.21304,0.69979
-85.19104,2.04680
-85.16903,-2.23803
-85.14703,1.25046
-85.12503,2.36423
-85.10302,-2.51020
-85.08102,-2.09362
-85.05901,-0.73207
-85.03701,-1.89933
-85.01500,-2.25979
-84.99300,-0.45956
-84.97099,1.75290
-84.94899,1.32529
-84.92699,-0.97773
-84.90498,-2.53473
-84.88298,-0.43320
-84.86097,2.40297
-84.83897,1.13660
-84.81696,-0.38407
-84.79496,0.00819
-84.77295,-1.60162
-84.75095,0.39030
-84.72895,-0.93411
-84.70694,-2.38791
-84.68494,0.91505
-84.66293,-0.92759
-84.64093,0.55465
-84.61892,0.94212
-84.59692,1.35733
-84.57491,1.47208
-84.55291,0.64301
-84.53091,-2.52441
-84.50890,-0.04189
-84.48690,-1.79820
-84.46489,-1.51988
-84.44289,1.09985
-84.42088,0.76536
-84.39888,-0.24160
-84.37688,-2.33872
-84.35487,-1.21689
-84.33287,-1.74029
-84.31086,1.28033
-84.28886,2.30352
-84.26685,1.02820
-84.24485,1.99411
-84.22284,-0.11352
-84.20084,-1.03077
-84.17884,0.01664
-84.15683,0.62156
-84.13483,0.61197
-84.11282,2.44096
-84.09082,-1.03363
-84.06881,1.28072
-84.04681,-1.19256
-84.02480,0.46573
-84.00280,-0.47586
-83.98080,0.30960
-83.95879,1.06374
-83.93679,-2.04406
-83.91478,0.41032
-83.89278,-2.20372
-83.87077,0.44312
-83.84877,0.45594
-83.82677,-1.30027
-83.80476,-0.95667
-83.78276,1.29974
-83.76075,-0.98789
-83.73875,1.76982
-83.71674,1.52911
-83.69474,1.10931
-83.67273,1.55691
-83.65073,-1.91622
-83.62873,0.12823
-83.60672,0.14881
-83.58472,-2.40515
-83.56271,1.58234
-83.54071,-1.10777
-83.51870,0.54539
-83.49670,1.45097
-83.47469,-1.46325
-83.45269,2.06113
-83.43069,-0.97775
-83.40868,-0.93146
-83.38668,-0.91209
-83.36467,0.84320
-83.34267,-1.13035
-83.32066,-1.50369
-83.29866,-2.42959
-83.27666,-1.27566
-83.25465,-0.95497
-83.23265,-1.00794
-83.21064,-2.18516
-83.18864,2.30009
-83.16663,2.32649
-83.14463,0.84167
-83.12262,2.16950
-83.10062,-2.47000
-83.07862,-1.17958
-83.05661,-1.60770
-83.03461,-2.19914
-83.01260,-2.07181
-82.99060,-0.59632
-82.96859,0.43315
-82.94659,-1.71841
-82.92458,-1.58220
-82.90258,2.05668
-82.88058,-2.01877
-82.85857,-0.65290
-82.83657,0.53610
-82.81456,-2.24723
-82.79256,1.53559
-82.77055,-0.65996
-82.74855,0.70536
-82.72655,-1.99858
-82.70454,0.49901
-82.68254,0.14561
-82.66053,1.41370
-82.63853,-1.73681
-82.61652,0.88285
-82.59452,0.86784
-82.57251,-2.44599
-82.55051,1.27397
-82.52851,0.09954
-82.50650,-1.31379
-82.48450,-0.58330
-82.46249,-1.99262
-82.44049,-0.11099
-82.41848,2.21113
-82.39648,0.31411
-82.37447,0.31060
-82.35247,0.24406
-82.33047,1.30308
-82.30846,-1.15253
-82.28646,0.56290
-82.26445,1.40487
-82.24245,-1.11459
-82.22044,-0.13212
-82.19844,-0.52356
-82.17644,0.51790
-82.15443,-1.50948
-82.13243,0.19992
-82.11042,-0.95234
-82.08842,-1.94934
-82.06641,1.12370
-82.04441,-0.50866
-82.02240,1.44415
-82.00040,-1.61991
-81.97840,0.50173
-81.95639,-0.23563
-81.93439,2.07442
-81.91238,-0.36744
-81.89038,0.50065
-81.86837,-0.28030
-81.84637,-0.96152
-81.82436,-2.27640
-81.80236,0.71362
-81.78036,0.38450
-81.75835,-1.87911
-81.73635,-0.68135
-81.71434,1.44154
-81.69234,2.21243
-81.67033,-1.34306
-81.64833,-1.58797
-81.62633,-1.04637
-81.60432,0.65556
-81.58232,1.72154
-81.56031,0.09656
-81.53831,1.93604
-81.51630,0.59005
-81.49430,1.93180
-81.47229,-0.09985
-81.45029,1.67749
-81.42829,-1.17103
-81.40628,2.29500
-81.38428,-0.25556
-81.36227,0.16894
-81.34027,-1.55599
-81.31826,-1.70158
-81.29626,-0.59878
-81.27425,0.88000
-81.25225,1.75004
-81.23025,-0.16899
-81.20824,1.58132
-81.18624,2.27989
-81.16423,2.00072
-81.14223,-1.39530
-81.12022,-1.43879
-81.09822,0.38107
-81.07622,-1.75971
-81.05421,1.16704
-81.03221,-0.07757
-81.01020,0.79409
-80.98820,-1.00596
-80.96619,-0.71364
-80.94419,1.13484
-80.92218,1.47595
-80.90018,0.10824
-80.87818,-2.08578
-80.85617,0.21316
-80.83417,2.04210
-80.81216,0.52893
-80.79016,0.66867
-80.76815,-0.08087
-80.74615,-1.58799
-80.72414,1.63403
-80.70214,-0.09177
-80.68014,2.51388
-80.65813,0.24610
-80.63613,-1.43387
-80.61412,-0.78687
-80.59212,-1.23835
-80.57011,-1.10274
-80.54811,1.54968
-80.52611,-2.10914
-80.50410,-0.81929
-80.48210,-1.81431
-80.46009,2.57765
-80.43809,1.23741
-80.41608,0.20933
-80.39408,2.00738
-80.37207,-1.63476
-80.35007,0.74559
-80.32807,1.45097
-80.30606,2.10706
-80.28406,-2.02477
-80.26205,-1.42810
-80.24005,2.03277
-80.21804,1.96220
-80.19604,-1.88774
-80.17403,-2.05031
-80.15203,-2.18727
-80.13003,-0.32913
-80.10802,-2.24062
-80.08602,1.70512
-80.06401,-1.60714
-80.04201,-0.63626
-80.02000,2.43596
-79.99800,-1.99017
-79.97600,-1.78984
-79.95399,-0.47281
-79.93199,-1.89939
-79.90998,-0.56549
-79.88798,0.67189
-79.86597,-1.30967
-79.84397,1.85518
-79.82196,1.41680
-79.79996,-0.67816
-79.77796,-0.60495
-79.75595,-1.91695
-79.73395,-2.36520
-79.71194,0.66964
-79.68994,-0.05001
-79.66793,-0.89911
-79.64593,-0.64975
-79.62392,0.32971
-79.60192,1.72312
-79.57992,1.60887
-79.55791,1.96293
-79.53591,1.56790
-79.51390,0.31975
-79.49190,-2.23282
-79.46989,-1.91110
-79.44789,-0.86973
-79.42589,-2.01598
-79.40388,1.85049
-79.38188,-1.60579
-79.35987,1.83872
-79.33787,-0.15600
-79.31586,-0.62147
-79.29386,-1.64856
-79.27185,0.67749
-79.24985,2.01665
-79.22785,1.31509
-79.20584,-1.05195
-79.18384,0.74425
-79.16183,0.86221
-79.13983,-1.90976
-79.11782,0.07933
-79.09582,1.29574
-79.07381,-1.04595
-79.05181,0.67726
-79.02981,-0.59476
-79.00780,1.01656
-78.98580,0.80673
-78.96379,-1.46795
-78.94179,0.46093
-78.91978,-0.08259
-78.89778,1.87545
-78.87578,2.37390
-78.85377,-1.07415
-78.83177,-0.75245
-78.80976,-2.17818
-78.78776,0.17173
-78.76575,0.95924
-78.74375,-0.79211
-78.72174,-1.48925
-78.69974,-0.14707
-78.67774,0.79949
-78.65573,0.33723
-78.63373,-0.56571
-78.61172,2.40044
-78.58972,2.08543
-78.56771,1.04837
-78.54571,1.18371
-78.52370,0.90052
-78.50170,-1.56723
-78.47970,1.08726
-78.45769,-1.59454
-78.43569,1.42283
-78.41368,2.16300
-78.39168,0.88500
-78.36967,-0.65211
-78.34767,0.41074
-78.32567,0.46187
-78.30366,-0.50439
-78.28166,-0.08126
-78.25965,-0.55325
-78.23765,-1.23683
-78.21564,1.40905
-78.19364,1.73510
-78.17163,0.58192
-78.14963,-2.23941
-78.12763,0.74596
-78.10562,0.39667
-78.08362,-0.78373
-78.06161,1.33000
-78.03961,-0.50347
-78.01760,-0.11124
-77.99560,2.04339
-77.97359,1.09772
-77.95159,-1.31676
-77.92959,2.05924
-77.90758,1.33340
-77.88558,0.27923
-77.86357,-0.91077
-77.84157,2.35156
-77.81956,0.00957
-77.79756,-0.98220
-77.77556,-0.75508
-77.75355,0.05874
-77.73155,-0.76157
-77.70954,-0.66780
-77.68754,0.80928
-77.66553,1.50235
-77.64353,-0.35981
-77.62152,-2.05844
-77.59952,-0.00719
-77.57752,0.47749
-77.55551,1.73676
-77.53351,1.75019
-77.51150,-0.68284
-77.48950,2.20134
-77.46749,0.32649
-77.44549,-1.27283
-77.42348,1.55515
-77.40148,-1.00980
-77.37948,0.57274
-77.35747,2.51265
-77.33547,-0.82918
-77.31346,-1.71229
-77.29146,-0.48085
-77.26945,1.40709
-77.24745,-2.29075
-77.22545,1.12789
-77.20344,0.92118
-77.18144,0.19676
-77.15943,-1.42912
-77.13743,0.04177
-77.11542,-0.27818
-77.09342,-0.06931
-77.07141,1.20665
-77.04941,-0.59982
-77.02741,-1.86049
-77.00540,-0.87416
-76.98340,1.63129
-76.96139,1.42899
-76.93939,-0.53450
-76.91738,0.16112
-76.89538,-0.93342
-76.87337,2.54874
-76.85137,-0.18376
-76.82937,0.61569
-76.80736,1.98631
-76.78536,-0.60048
-76.76335,1.07449
-76.74135,1.51676
-76.71934,1.00128
-76.69734,1.87771
-76.67534,-2.26059
-76.65333,-2.26674
-76.63133,1.13562
-76.60932,-0.71612
-76.58732,1.54179
-76.56531,2.32720
-76.54331,0.46532
-76.52130,-1.39130
-76.49930,-0.47235
-76.47730,-1.05080
-76.45529,0.82225
-76.43329,-0.39065
-76.41128,-1.18774
-76.38928,0.54106
-76.36727,0.28760
-76.34527,2.15266
-76.32326,1.78826
-76.30126,0.04264
-76.27926,-0.87373
-76.25725,0.61153
-76.23525,-0.97742
-76.21324,1.15787
-76.19124,0.39992
-76.16923,2.13055
-76.14723,0.07982
-76.12523,0.56634
-76.10322,-1.53032
-76.08122,2.07655
-76.05921,1.54581
-76.03721,0.58005
-76.01520,2.58071
-75.99320,0.92023
-75.97119,-1.83416
-75.94919,-0.54521
-75.92719,-0.33413
-75.90518,2.00075
-75.88318,-0.93812
-75.86117,0.10324
-75.83917,-1.18412
-75.81716,1.73076
-75.79516,0.46799
-75.77315,1.13095
-75.75115,2.65860
-75.72915,1.68295
-75.70714,0.19944
-75.68514,-1.37575
-75.66313,-0.26254
-75.64113,2.53560
-75.61912,1.93268
-75.59712,1.04284
-75.57512,-1.60747
-75.55311,0.52528
-75.53111,-0.85523
-75.50910,-1.59519
-75.48710,1.79275
-75.46509,1.24297
-75.44309,-0.85087
-75.42108,1.86268
-75.39908,-1.51979
-75.37708,1.43288
-75.35507,-0.13043
-75.33307,-1.71309
-75.31106,-0.72856
-75.28906,-0.03912
-75.26705,-0.70362
-75.24505,0.06145
-75.22304,2.44467
-75.20104,1.82762
-75.17904,-1.47207
-75.15703,1.20223
-75.13503,-0.83123
-75.11302,0.14023
-75.09102,2.04907
-75.06901,2.46289
-75.04701,-1.66703
-75.02501,-0.67678
-75.00300,-1.65088
-74.98100,-0.00843
-74.95899,1.88218
-74.93699,-1.57515
-74.91498,-0.34740
-74.89298,-1.31467
-74.87097,0.11769
-74.84897,-0.03811
-74.82697,2.27180
-74.80496,-2.09464
-74.78296,0.06088
-74.76095,1.03855
-74.73895,-1.43921
-74.71694,2.25346
-74.69494,1.50163
-74.67293,0.88257
-74.65093,-1.98285
-74.62893,-1.84116
-74.60692,-1.38425
-74.58492,0.10126
-74.56291,2.04946
-74.54091,-0.07100
-74.51890,-0.23250
-74.49690,-1.07577
-74.47489,-2.09432
-74.45289,-1.93701
-74.43089,0.12938
-74.40888,0.03222
-74.38688,0.06234
-74.36487,-1.22084
-74.34287,-1.27757
-74.32086,-0.13976
-74.29886,2.23697
-74.27686,-0.98023
-74.25485,1.10561
-74.23285,-1.63650
-74.21084,0.46506
-74.18884,-0.86151
-74.16683,1.45334
-74.14483,1.30326
-74.12282,2.40562
-74.10082,-0.46641
-74.07882,-0.00077
-74.05681,-0.78299
-74.03481,1.86628
-74.01280,-0.45665
-73.99080,-0.58753
-73.96879,-0.40302
-73.94679,-0.79515
-73.92478,-0.15395
-73.90278,-2.06544
-73.88078,-2.13153
-73.85877,-0.20493
-73.83677,-1.70572
-73.81476,0.18053
-73.79276,2.39840
-73.77075,-1.90844
-73.74875,-0.84890
-73.72675,1.88311
-73.70474,-0.47540
-73.68274,-0.52226
-73.66073,-2.15866
-73.63873,-0.15059
-73.61672,2.33559
-73.59472,0.61955
-73.57271,2.23884
-73.55071,1.62171
-73.52871,0.31350
-73.50670,-2.10898
-73.48470,-1.74805
-73.46269,1.12586
-73.44069,1.43730
-73.41868,-0.88345
-73.39668,-2.00676
-73.37467,2.58718
-73.35267,-2.05376
