-9,39588.4,63721
-9,39188.2,87033
-9,38788.4,16926
-9,38388.4,35334
-9,37988.2,95816
-9,37588.2,52797
-9,37187.-0,19906
-9,36787.2,11302
-9,36387.2,69862
-9,35987.4,05468
-9,35587.2,66040
-9,35187.1,34115
-9,34787.1,85871
-9,34387.0,31153
-9,33987.0,24057
-9,33587.3,05500
-9,33187.0,40784
-9,32787.4,02702
-9,32386.2,35509
-9,31986.3,80073
-9,31586.3,20371
-9,31186.4,26169
-9,30786.0,91228
-9,30386.3,54051
-9,29986.1,74275
-9,29586.0,69391
-9,29186.0,86483
-9,28786.2,26856
-9,28386.4,55518
-9,27986.4,30968
-9,27586.2,76516
-9,27185.1,12023
-9,26785.4,40862
-9,26385.3,34264
-9,25985.0,18847
-9,25585.1,39038
-9,25185.-0,16492
-9,24785.3,15455
-9,24385.2,03324
-9,23985.-0,26338
-9,23585.1,67363
-9,23185.3,78256
-9,22785.3,14421
-9,22384.3,35862
-9,21984.4,36489
-9,21584.2,04977
-9,21184.2,63838
-9,20784.0,47936
-9,20384.-0,21215
-9,19984.2,98441
-9,19584.3,26324
-9,19184.1,44135
-9,18784.0,09227
-9,18384.-0,04160
-9,17984.0,88686
-9,17584.3,87260
-9,17183.4,27478
-9,16783.3,36093
-9,16383.2,24643
-9,15983.0,29458
-9,15583.0,77274
-9,15183.2,54960
-9,14783.1,45738
-9,14383.2,08981
-9,13983.1,71752
-9,13583.3,03487
-9,13183.2,51969
-9,12783.-0,13447
-9,12382.3,03098
-9,11982.2,60200
-9,11582.0,25811
-9,11182.3,06988
-9,10782.1,75607
-9,10382.0,69231
-9,09982.1,30513
-9,09582.3,78567
-9,09182.0,82108
-9,08782.4,22055
-9,08382.4,37201
-9,07982.0,35383
-9,07582.1,98954
-9,07181.1,61988
-9,06781.3,69286
-9,06381.3,49380
-9,05981.-0,24566
-9,05581.3,65648
-9,05181.0,88465
-9,04781.1,21062
-9,04381.3,34514
-9,03981.4,68382
-9,03581.0,39770
-9,03181.3,52732
-9,02781.2,64069
-9,02380.0,91373
-9,01980.0,08790
-9,01580.0,70604
-9,01180.-0,16414
-9,00780.0,81281
-9,00380.0,44680
-8,99980.2,91373
-8,99580.2,93298
-8,99180.3,29478
-8,98780.-0,06664
-8,98380.3,61926
-8,97980.3,83890
-8,97580.1,82490
-8,97179.-0,17500
-8,96779.0,00062
-8,96379.3,58407
-8,95979.0,95765
-8,95579.1,07093
-8,95179.-0,19550
-8,94779.3,92762
-8,94379.4,48838
-8,93979.4,28830
-8,93579.2,56938
-8,93179.0,77685
-8,92779.4,14242
-8,92378.4,63754
-8,91978.4,68867
-8,91578.3,67177
-8,91178.1,40166
-8,90778.3,02583
-8,90378.0,07856
-8,89978.1,13718
-8,89578.4,06504
-8,89178.3,06587
-8,88778.2,33411
-8,88378.4,02292
-8,87978.4,38877
-8,87578.0,57346
-8,87177.3,27986
-8,86777.2,32658
-8,86377.2,97159
-8,85977.1,16116
-8,85577.3,47362
-8,85177.3,51398
-8,84777.1,42548
-8,84377.3,12225
-8,83977.4,03125
-8,83577.1,47194
-8,83177.4,64653
-8,82777.3,76272
-8,82376.4,72138
-8,81976.2,37781
-8,81576.0,01638
-8,81176.1,27036
-8,80776.4,23442
-8,80376.0,47060
-8,79976.0,87172
-8,79576.1,34287
-8,79176.0,28326
-8,78776.0,39165
-8,78376.2,98356
-8,77976.2,41630
-8,77576.-0,13777
-8,77175.1,15989
-8,76775.1,35858
-8,76375.0,24519
-8,75975.0,57418
-8,75575.3,06587
-8,75175.4,40993
-8,74775.0,94671
-8,74375.0,17055
-8,73975.2,44880
-8,73575.0,30739
-8,73175.4,63314
-8,72775.0,13483
-8,72374.3,90909
-8,71974.1,93301
-8,71574.2,16907
-8,71174.4,26682
-8,70774.-0,18494
-8,70374.3,13998
-8,69974.1,06609
-8,69574.2,94988
-8,69174.4,55182
-8,68774.0,87352
-8,68374.0,59006
-8,67974.0,10776
-8,67574.3,46375
-8,67173.0,72339
-8,66773.3,07806
-8,66373.0,23009
-8,65973.1,63978
-8,65573.4,02463
-8,65173.2,44842
-8,64773.1,62787
-8,64373.0,62391
-8,63973.1,27654
-8,63573.3,46383
-8,63173.4,21168
-8,62773.3,41821
-8,62372.0,68404
-8,61972.3,85882
-8,61572.0,49143
-8,61172.2,57541
-8,60772.2,95613
-8,60372.3,54228
-8,59972.3,79057
-8,59572.0,70235
-8,59172.0,44535
-8,58772.0,28019
-8,58372.1,25987
-8,57972.4,08496
-8,57572.2,71269
-8,57171.0,05601
-8,56771.2,12578
-8,56371.3,67933
-8,55971.3,59221
-8,55571.2,78440
-8,55171.1,23680
-8,54771.2,16502
-8,54371.2,69102
-8,53971.4,14541
-8,53571.3,17863
-8,53171.1,33698
-8,52771.2,70018
-8,52370.0,65523
-8,51970.3,24278
-8,51570.2,36221
-8,51170.3,96195
-8,50770.0,20131
-8,50370.3,38788
-8,49970.1,66962
-8,49570.2,47601
-8,49170.2,99379
-8,48770.4,13634
-8,48370.2,90522
-8,47970.4,41385
-8,47570.1,30047
-8,47169.2,62698
-8,46769.3,76122
-8,46369.2,08181
-8,45969.2,35514
-8,45569.1,56554
-8,45169.3,89412
-8,44769.4,52785
-8,44369.2,20822
-8,43969.0,76927
-8,43569.3,66518
-8,43169.3,62434
-8,42769.3,08361
-8,42368.0,85637
-8,41968.3,53638
-8,41568.2,26736
-8,41168.2,04047
-8,40768.1,67539
-8,40368.-0,16790
-8,39968.3,22129
-8,39568.3,68606
-8,39168.1,45783
-8,38768.3,70731
-8,38368.-0,15247
-8,37968.0,53525
-8,37568.2,66126
-8,37167.3,15943
-8,36767.2,84021
-8,36367.3,34429
-8,35967.1,56432
-8,35567.4,05653
-8,35167.0,61505
-8,34767.-0,07767
-8,34367.0,72026
-8,33967.0,34730
-8,33567.2,24987
-8,33167.3,16555
-8,32767.1,43491
-8,32366.0,05426
-8,31966.1,37895
-8,31566.0,99984
-8,31166.3,83601
-8,30766.0,78416
-8,30366.0,80114
-8,29966.3,29652
-8,29566.1,95680
-8,29166.2,46616
-8,28766.3,69135
-8,28366.2,26102
-8,27966.0,49585
-8,27566.3,35355
-8,27165.1,54830
-8,26765.0,07824
-8,26365.0,06505
-8,25965.4,09303
-8,25565.2,40476
-8,25165.2,91056
-8,24765.1,89729
-8,24365.4,33233
-8,23965.3,41212
-8,23565.0,05183
-8,23165.0,73240
-8,22765.-0,08987
-8,22364.3,86493
-8,21964.0,22871
-8,21564.4,46385
-8,21164.1,58367
-8,20764.0,34244
-8,20364.0,44431
-8,19964.1,92428
-8,19564.1,56442
-8,19164.2,48107
-8,18764.2,46358
-8,18364.0,80455
-8,17964.0,62513
-8,17564.3,69340
-8,17163.2,51275
-8,16763.2,60265
-8,16363.1,98466
-8,15963.-0,02504
-8,15563.0,94922
-8,15163.4,16948
-8,14763.4,08265
-8,14363.2,99831
-8,13963.0,80394
-8,13563.1,98635
-8,13163.4,32925
-8,12763.1,38569
-8,12362.0,58476
-8,11962.-0,01012
-8,11562.2,07821
-8,11162.4,19344
-8,10762.2,36285
-8,10362.-0,16901
-8,09962.2,45385
-8,09562.3,79605
-8,09162.2,86482
-8,08762.0,17436
-8,08362.0,28299
-8,07962.0,12997
-8,07562.3,36828
-8,07161.0,20396
-8,06761.4,61297
-8,06361.0,68760
-8,05961.2,72199
-8,05561.-0,19889
-8,05161.2,87684
-8,04761.2,81389
-8,04361.4,65981
-8,03961.2,05764
-8,03561.3,80648
-8,03161.2,64266
-8,02761.0,34884
-8,02360.3,12517
-8,01960.4,42081
-8,01560.2,57014
-8,01160.0,71572
-8,00760.0,71139
-8,00360.2,94811
-7,99960.1,16111
-7,99560.0,35570
-7,99160.3,31246
-7,98760.2,55634
-7,98360.3,57351
-7,97960.1,97412
-7,97560.2,51317
-7,97159.0,78337
-7,96759.1,85917
-7,96359.2,75144
-7,95959.2,73552
-7,95559.4,29551
-7,95159.2,29090
-7,94759.3,23837
-7,94359.4,44834
-7,93959.0,51260
-7,93559.2,39000
-7,93159.3,53902
-7,92759.0,11709
-7,92358.-0,16862
-7,91958.4,47156
-7,91558.3,18365
-7,91158.1,77663
-7,90758.0,56741
-7,90358.1,73016
-7,89958.0,10488
-7,89558.3,18702
-7,89158.3,49455
-7,88758.1,17930
-7,88358.1,70940
-7,87958.-0,15731
-7,87558.4,26003
-7,87157.4,41803
-7,86757.2,02245
-7,86357.1,73650
-7,85957.1,30811
-7,85557.2,73747
-7,85157.1,00547
-7,84757.1,08473
-7,84357.4,27097
-7,83957.1,38193
-7,83557.0,94045
-7,83157.0,08612
-7,82757.0,41930
-7,82356.1,01416
-7,81956.3,51476
-7,81556.1,38253
-7,81156.4,05130
-7,80756.1,79803
-7,80356.2,47903
-7,79956.3,96234
-7,79556.1,14156
-7,79156.3,56431
-7,78756.0,97087
-7,78356.2,34856
-7,77956.0,30833
-7,77556.4,10743
-7,77155.2,85407
-7,76755.2,63244
-7,76355.0,48334
-7,75955.1,88384
-7,75555.1,63975
-7,75155.4,24553
-7,74755.1,26713
-7,74355.1,70117
-7,73955.0,01230
-7,73555.4,56026
-7,73155.0,97897
-7,72755.1,29152
-7,72354.0,78283
-7,71954.2,58917
-7,71554.1,78524
-7,71154.1,37350
-7,70754.1,91197
-7,70354.1,22227
-7,69954.4,55163
-7,69554.1,89378
-7,69154.4,61698
-7,68754.2,13077
-7,68354.2,89186
-7,67954.4,35178
-7,67554.4,59248
-7,67153.4,43134
-7,66753.4,24820
-7,66353.2,79123
-7,65953.0,80638
-7,65553.1,79672
-7,65153.4,43649
-7,64753.2,21243
-7,64353.3,40132
-7,63953.4,55887
-7,63553.4,00506
-7,63153.2,37816
-7,62753.2,78591
-7,62352.3,97587
-7,61952.-0,03962
-7,61552.2,33072
-7,61152.1,92572
-7,60752.2,95950
-7,60352.1,22233
-7,59952.4,77023
-7,59552.1,67778
-7,59152.2,59888
-7,58752.1,17333
-7,58352.1,51623
-7,57952.1,75165
-7,57552.2,68551
-7,57151.3,83573
-7,56751.1,26035
-7,56351.1,89842
-7,55951.1,60028
-7,55551.1,72204
-7,55151.3,12844
-7,54751.4,17966
-7,54351.1,09504
-7,53951.3,38372
-7,53551.2,40861
-7,53151.2,70335
-7,52751.3,55668
-7,52350.3,58333
-7,51950.1,99737
-7,51550.4,06957
-7,51150.2,38752
-7,50750.0,75484
-7,50350.4,66128
-7,49950.2,41109
-7,49550.1,28786
-7,49150.1,73059
-7,48750.1,05961
-7,48350.3,38482
-7,47950.0,53147
-7,47550.1,96576
-7,47149.2,50236
-7,46749.0,40927
-7,46349.0,88421
-7,45949.4,55955
-7,45549.2,67237
-7,45149.1,96373
-7,44749.0,29713
-7,44349.0,55482
-7,43949.2,77218
-7,43549.0,05171
-7,43149.2,40924
-7,42749.0,89534
-7,42348.0,87170
-7,41948.-0,20376
-7,41548.1,79704
-7,41148.0,26112
-7,40748.3,71703
-7,40348.0,99177
-7,39948.4,01849
-7,39548.0,39457
-7,39148.4,32729
-7,38748.2,88900
-7,38348.2,41970
-7,37948.1,80467
-7,37548.1,00025
-7,37147.4,67756
-7,36747.4,33497
-7,36347.4,27933
-7,35947.4,29106
-7,35547.4,34248
-7,35147.-0,18684
-7,34747.3,03967
-7,34347.1,07959
-7,33947.1,49094
-7,33547.4,01675
-7,33147.1,13787
-7,32747.3,78989
-7,32346.0,13059
-7,31946.1,87488
-7,31546.4,33115
-7,31146.2,94067
-7,30746.1,67111
-7,30346.0,83313
-7,29946.3,18217
-7,29546.2,02965
-7,29146.2,15290
-7,28746.1,14891
-7,28346.3,50619
-7,27946.3,10544
-7,27546.1,61609
-7,27145.0,86662
-7,26745.3,87567
-7,26345.1,45329
-7,25945.4,32805
-7,25545.3,45657
-7,25145.1,14460
-7,24745.0,18380
-7,24345.4,69326
-7,23945.4,32705
-7,23545.3,89222
-7,23145.0,10968
-7,22745.4,40205
-7,22344.1,76642
-7,21944.4,41549
-7,21544.0,22863
-7,21144.4,08066
-7,20744.3,57501
-7,20344.-0,08353
-7,19944.4,31112
-7,19544.3,56627
-7,19144.4,13320
-7,18744.3,75236
-7,18344.0,17029
-7,17944.2,63238
-7,17544.3,91491
-7,17143.1,08558
-7,16743.3,17036
-7,16343.-0,02537
-7,15943.3,27507
-7,15543.0,12045
-7,15143.0,02794
-7,14743.1,21908
-7,14343.1,28246
-7,13943.2,00105
-7,13543.2,06809
-7,13143.1,19892
-7,12743.4,25468
-7,12342.4,47051
-7,11942.0,86845
-7,11542.3,13409
-7,11142.3,04487
-7,10742.2,30411
-7,10342.1,51018
-7,09942.-0,01906
-7,09542.4,03019
-7,09142.3,09777
-7,08742.4,39768
-7,08342.4,72444
-7,07942.1,68356
-7,07542.0,74438
-7,07141.0,09782
-7,06741.0,02355
-7,06341.1,30843
-7,05941.4,16284
-7,05541.3,54179
-7,05141.0,37773
-7,04741.2,00229
-7,04341.2,62821
-7,03941.3,00284
-7,03541.1,39673
-7,03141.0,26794
-7,02741.2,82384
-7,02340.1,60676
-7,01940.3,21136
-7,01540.0,14830
-7,01140.0,16795
-7,00740.2,86718
-7,00340.4,75504
-6,99940.-0,02215
-6,99540.4,37342
-6,99140.4,67782
-6,98740.3,56872
-6,98340.1,83149
-6,97940.1,82404
-6,97540.4,64106
-6,97139.2,73296
-6,96739.2,30139
-6,96339.3,16245
-6,95939.0,26399
-6,95539.2,89834
-6,95139.4,64717
-6,94739.3,06800
-6,94339.4,27808
-6,93939.0,45013
-6,93539.3,53951
-6,93139.2,51814
-6,92739.3,42227
-6,92338.3,58357
-6,91938.2,53947
-6,91538.3,82222
-6,91138.0,88470
-6,90738.0,74292
-6,90338.1,37752
-6,89938.1,25112
-6,89538.1,36018
-6,89138.3,88853
-6,88738.0,56776
-6,88338.2,24841
-6,87938.-0,09635
-6,87538.4,53217
-6,87137.1,05799
-6,86737.3,42314
-6,86337.3,01608
-6,85937.0,39227
-6,85537.0,40455
-6,85137.4,61593
-6,84737.3,78228
-6,84337.1,98674
-6,83937.4,01870
-6,83537.3,61492
-6,83137.2,68213
-6,82737.3,96330
-6,82336.3,46462
-6,81936.3,62702
-6,81536.2,14822
-6,81136.3,79427
-6,80736.-0,06023
-6,80336.0,96809
-6,79936.1,54453
-6,79536.4,40364
-6,79136.1,40870
-6,78736.4,47584
-6,78336.2,56506
-6,77936.0,80201
-6,77536.4,52537
-6,77135.1,52756
-6,76735.0,70445
-6,76335.1,39412
-6,75935.0,13483
-6,75535.2,34723
-6,75135.2,08988
-6,74735.2,50356
-6,74335.2,25725
-6,73935.1,69167
-6,73535.1,89396
-6,73135.1,00740
-6,72735.0,51472
-6,72334.1,43383
-6,71934.4,59318
-6,71534.0,87166
-6,71134.2,24933
-6,70734.1,70783
-6,70334.3,00772
-6,69934.3,85058
-6,69534.4,30797
-6,69134.0,26552
-6,68734.1,19437
-6,68334.3,49406
-6,67934.4,59039
-6,67534.0,45332
-6,67133.3,42672
-6,66733.1,70628
-6,66333.2,88910
-6,65933.4,48726
-6,65533.1,99606
-6,65133.1,68272
-6,64733.0,43038
-6,64333.1,61722
-6,63933.3,36361
-6,63533.1,32040
-6,63133.0,30161
-6,62733.1,95318
-6,62332.-0,09229
-6,61932.4,19960
-6,61532.2,78583
-6,61132.-0,16035
-6,60732.1,08251
-6,60332.3,89895
-6,59932.0,21570
-6,59532.3,47853
-6,59132.1,53146
-6,58732.0,42953
-6,58332.3,27229
-6,57932.4,20257
-6,57532.0,10917
-6,57131.4,55977
-6,56731.1,12525
-6,56331.4,48626
-6,55931.0,38734
-6,55531.0,23212
-6,55131.4,65542
-6,54731.2,75686
-6,54331.0,92577
-6,53931.2,20120
-6,53531.2,35385
-6,53131.3,74848
-6,52731.0,78878
-6,52330.3,36115
-6,51930.3,41166
-6,51530.0,03694
-6,51130.3,08973
-6,50730.1,52789
-6,50330.1,41532
-6,49930.1,93068
-6,49530.0,17830
-6,49130.1,98552
-6,48730.2,50421
-6,48330.0,90365
-6,47930.0,06296
-6,47530.3,40225
-6,47129.4,37545
-6,46729.4,80152
-6,46329.1,16148
-6,45929.4,10270
-6,45529.0,50441
-6,45129.0,52191
-6,44729.3,73882
-6,44329.0,78199
-6,43929.0,78260
-6,43529.0,52114
-6,43129.3,83956
-6,42729.2,41214
-6,42328.4,38996
-6,41928.0,81733
-6,41528.1,09833
-6,41128.3,70999
-6,40728.3,53569
-6,40328.0,71485
-6,39928.0,76465
-6,39528.-0,01259
-6,39128.0,36968
-6,38728.3,70562
-6,38328.0,41334
-6,37928.4,74318
-6,37528.0,96681
-6,37127.0,79993
-6,36727.2,23419
-6,36327.3,09669
-6,35927.4,57177
-6,35527.4,65627
-6,35127.2,83026
-6,34727.0,63915
-6,34327.1,90343
-6,33927.0,06193
-6,33527.2,26202
-6,33127.1,88037
-6,32727.3,44843
-6,32326.2,29466
-6,31926.2,78276
-6,31526.4,28571
-6,31126.2,20615
-6,30726.2,00053
-6,30326.4,74312
-6,29926.1,28754
-6,29526.0,40148
-6,29126.1,83619
-6,28726.3,01828
-6,28326.2,24892
-6,27926.3,92525
-6,27526.1,05008
-6,27125.4,68688
-6,26725.4,47008
-6,26325.0,84192
-6,25925.1,85684
-6,25525.3,18095
-6,25125.0,69982
-6,24725.0,05774
-6,24325.0,24080
-6,23925.4,46733
-6,23525.3,61579
-6,23125.1,93334
-6,22725.1,94648
-6,22324.2,87843
-6,21924.1,88696
-6,21524.0,60767
-6,21124.0,93414
-6,20724.1,37849
-6,20324.0,29646
-6,19924.3,90028
-6,19524.0,78462
-6,19124.3,22927
-6,18724.0,64508
-6,18324.1,94520
-6,17924.0,43265
-6,17524.2,57035
-6,17123.1,32876
-6,16723.2,78736
-6,16323.-0,08472
-6,15923.3,72918
-6,15523.2,22096
-6,15123.0,21346
-6,14723.2,36469
-6,14323.3,62573
-6,13923.1,69585
-6,13523.4,61326
-6,13123.2,94528
-6,12723.1,29643
-6,12322.3,08670
-6,11922.3,98385
-6,11522.0,03518
-6,11122.2,16144
-6,10722.4,34869
-6,10322.0,86708
-6,09922.1,13288
-6,09522.0,09526
-6,09122.2,15235
-6,08722.2,75595
-6,08322.1,97046
-6,07922.2,86190
-6,07522.4,45413
-6,07121.4,71121
-6,06721.3,27711
-6,06321.0,69578
-6,05921.2,97270
-6,05521.1,74636
-6,05121.2,32840
-6,04721.0,88221
-6,04321.3,34786
-6,03921.2,53402
-6,03521.1,89334
-6,03121.4,82681
-6,02721.2,95316
-6,02320.0,20711
-6,01920.0,23098
-6,01520.0,54317
-6,01120.3,78648
-6,00720.0,59864
-6,00320.4,26080
-5,99920.1,71239
-5,99520.4,61449
-5,99120.0,75004
-5,98720.4,83321
-5,98320.4,78340
-5,97920.2,34018
-5,97520.1,77794
-5,97119.2,78554
-5,96719.2,63748
-5,96319.2,07995
-5,95919.3,77971
-5,95519.2,95780
-5,95119.0,68778
-5,94719.0,46154
-5,94319.1,86494
-5,93919.1,22687
-5,93519.0,64741
-5,93119.3,87991
-5,92719.3,03816
-5,92318.0,31687
-5,91918.2,01833
-5,91518.-0,08705
-5,91118.4,84471
-5,90718.2,53932
-5,90318.0,30403
-5,89918.0,72794
-5,89518.4,59781
-5,89118.2,62216
-5,88718.3,30895
-5,88318.3,50572
-5,87918.2,69445
-5,87518.3,57237
-5,87117.3,67129
-5,86717.0,22487
-5,86317.3,69675
-5,85917.1,69688
-5,85517.2,43579
-5,85117.2,23168
-5,84717.0,17853
-5,84317.1,73586
-5,83917.1,16857
-5,83517.1,58794
-5,83117.1,64332
-5,82717.1,50213
-5,82316.3,13305
-5,81916.2,76640
-5,81516.1,13701
-5,81116.2,66422
-5,80716.1,41698
-5,80316.0,54797
-5,79916.1,59515
-5,79516.3,35759
-5,79116.4,70927
-5,78716.3,78208
-5,78316.4,34423
-5,77916.0,97488
-5,77516.0,77867
-5,77115.1,81851
-5,76715.0,88943
-5,76315.0,54629
-5,75915.1,43216
-5,75515.3,56763
-5,75115.1,00542
-5,74715.1,58425
-5,74315.2,62540
-5,73915.2,76643
-5,73515.1,60979
-5,73115.1,43896
-5,72715.4,37785
-5,72314.4,52877
-5,71914.4,71914
-5,71514.2,02091
-5,71114.4,86606
-5,70714.0,34980
-5,70314.4,55114
-5,69914.2,99391
-5,69514.4,00716
-5,69114.2,98577
-5,68714.3,59937
-5,68314.2,75980
-5,67914.1,62430
-5,67514.1,10949
-5,67113.4,81227
-5,66713.2,33918
-5,66313.1,03741
-5,65913.2,90126
-5,65513.4,71912
-5,65113.1,03222
-5,64713.3,32284
-5,64313.2,45218
-5,63913.2,57990
-5,63513.3,43107
-5,63113.4,37458
-5,62713.2,06271
-5,62312.2,90071
-5,61912.2,19092
-5,61512.2,68394
-5,61112.0,22709
-5,60712.0,99742
-5,60312.4,47812
-5,59912.4,68806
-5,59512.4,22209
-5,59112.2,69275
-5,58712.2,92457
-5,58312.2,32518
-5,57912.2,11811
-5,57512.2,92783
-5,57111.3,27138
-5,56711.0,99088
-5,56311.0,13896
-5,55911.1,34628
-5,55511.1,95351
-5,55111.4,18622
-5,54711.1,61211
-5,54311.2,00411
-5,53911.2,79256
-5,53511.2,82706
-5,53111.2,15326
-5,52711.4,37940
-5,52310.1,65934
-5,51910.1,79349
-5,51510.4,02197
-5,51110.1,84184
-5,50710.1,75009
-5,50310.1,78860
-5,49910.3,99320
-5,49510.1,40338
-5,49110.2,47070
-5,48710.3,83269
-5,48310.3,79472
-5,47910.1,15922
-5,47510.1,82391
-5,47109.2,87413
-5,46709.2,85764
-5,46309.4,44431
-5,45909.1,62076
-5,45509.4,10378
-5,45109.3,60436
-5,44709.3,21101
-5,44309.1,54042
-5,43909.4,10211
-5,43509.2,33106
-5,43109.2,34584
-5,42709.3,27779
-5,42308.3,12836
-5,41908.0,43188
-5,41508.3,74289
-5,41108.3,84917
-5,40708.1,28937
-5,40308.1,98596
-5,39908.2,09971
-5,39508.3,42042
-5,39108.2,72285
-5,38708.4,67453
-5,38308.3,60118
-5,37908.3,98834
-5,37508.3,11095
-5,37107.0,17530
-5,36707.2,38772
-5,36307.0,73838
-5,35907.1,73052
-5,35507.4,60887
-5,35107.2,87777
-5,34707.4,66512
-5,34307.2,80937
-5,33907.2,62637
-5,33507.0,72035
-5,33107.0,63816
-5,32707.1,68347
-5,32306.0,55480
-5,31906.1,82867
-5,31506.0,12039
-5,31106.0,33643
-5,30706.2,01952
-5,30306.1,20656
-5,29906.1,03423
-5,29506.2,29437
-5,29106.1,24824
-5,28706.2,16602
-5,28306.1,11853
-5,27906.0,53222
-5,27506.0,66011
-5,27105.0,03965
-5,26705.2,53971
-5,26305.0,91860
-5,25905.2,12987
-5,25505.2,66318
-5,25105.0,80596
-5,24705.0,82574
-5,24305.2,66309
-5,23905.2,20402
-5,23505.2,69343
-5,23105.0,41973
-5,22705.4,25063
-5,22304.4,37855
-5,21904.0,87211
-5,21504.1,43110
-5,21104.2,89313
-5,20704.2,69292
-5,20304.3,37430
-5,19904.3,15989
-5,19504.4,87892
-5,19104.0,81748
-5,18704.4,15082
-5,18304.2,97767
-5,17904.1,50362
-5,17504.3,22544
-5,17103.0,06867
-5,16703.2,71061
-5,16303.2,66441
-5,15903.1,46147
-5,15503.2,36174
-5,15103.1,50244
-5,14703.0,92660
-5,14303.2,60936
-5,13903.1,55413
-5,13503.4,52573
-5,13103.3,12490
-5,12703.2,59233
-5,12302.3,50554
-5,11902.0,46778
-5,11502.1,97910
-5,11102.1,97940
-5,10702.3,43403
-5,10302.4,13012
-5,09902.3,50958
-5,09502.0,78697
-5,09102.1,44359
-5,08702.0,96160
-5,08302.1,83997
-5,07902.2,78531
-5,07502.2,06869
-5,07101.1,46519
-5,06701.1,50503
-5,06301.4,34763
-5,05901.3,66544
-5,05501.-0,03873
-5,05101.1,03670
-5,04701.2,57110
-5,04301.2,11037
-5,03901.2,74328
-5,03501.3,35436
-5,03101.4,05389
-5,02701.3,87632
-5,02300.0,12459
-5,01900.1,85982
-5,01500.3,88136
-5,01100.0,98590
-5,00700.2,27201
-5,00300.2,40191
-4,99900.1,75071
-4,99500.1,24069
-4,99100.4,10593
-4,98700.2,58382
-4,98300.0,77909
-4,97900.2,07412
-4,97499.0,19001
-4,97099.2,58077
-4,96699.1,01556
-4,96299.1,01955
-4,95899.0,10317
-4,95499.3,76501
-4,95099.0,01699
-4,94699.3,94091
-4,94299.1,68134
-4,93899.1,79008
-4,93499.2,27381
-4,93099.3,40446
